Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Kohl's,1189833,2021-05-26,West,California,Los Angeles,Men's Athletic Footwear,50.0,243,12150.0,4617.0,0.38,Online
Kohl's,1189833,2021-05-27,West,California,Los Angeles,Women's Street Footwear,46.0,182,8372.0,4521.0,0.54,Online
Kohl's,1189833,2021-05-28,West,California,Los Angeles,Women's Athletic Footwear,49.0,210,10290.0,5145.0,0.5,Online
Kohl's,1189833,2021-05-29,West,California,Los Angeles,Men's Apparel,55.0,156,8580.0,5577.0,0.65,Online
Kohl's,1189833,2021-05-30,West,California,Los Angeles,Women's Apparel,59.0,196,11564.0,4047.0,0.35,Online
Foot Locker,1185732,2021-05-31,West,California,Los Angeles,Men's Street Footwear,44.0,124,5456.0,2837.0,0.52,Online
Foot Locker,1185732,2021-06-01,West,California,Los Angeles,Men's Athletic Footwear,41.0,77,3157.0,1452.0,0.46,Online
Foot Locker,1185732,2021-06-02,West,California,Los Angeles,Women's Street Footwear,32.0,83,2656.0,1248.0,0.47,Online
Foot Locker,1185732,2021-06-03,West,California,Los Angeles,Women's Athletic Footwear,37.0,34,1258.0,654.0,0.52,Online
Foot Locker,1185732,2021-06-04,Midwest,Illinois,Chicago,Men's Apparel,53.0,47,2491.0,1221.0,0.49,Online
Foot Locker,1185732,2021-06-05,Midwest,Illinois,Chicago,Women's Apparel,41.0,69,2829.0,1697.0,0.6,Online
Foot Locker,1185732,2021-06-06,Midwest,Illinois,Chicago,Men's Street Footwear,44.0,158,6952.0,3546.0,0.51,Online
Foot Locker,1185732,2021-06-07,Midwest,Illinois,Chicago,Men's Athletic Footwear,43.0,51,2193.0,1031.0,0.47,Online
Foot Locker,1185732,2021-06-08,Midwest,Illinois,Chicago,Women's Street Footwear,32.0,61,1952.0,898.0,0.46,Online
Foot Locker,1185732,2021-06-09,Midwest,Illinois,Chicago,Women's Athletic Footwear,39.0,28,1092.0,579.0,0.53,Online
Foot Locker,1185732,2021-06-10,Midwest,Illinois,Chicago,Men's Apparel,50.0,44,2200.0,1034.0,0.47,Online
Foot Locker,1185732,2021-06-11,Midwest,Illinois,Chicago,Women's Apparel,43.0,77,3311.0,2152.0,0.65,Online
Foot Locker,1185732,2021-06-12,Midwest,Illinois,Chicago,Men's Street Footwear,47.0,144,6768.0,3722.0,0.55,Online
Foot Locker,1185732,2021-06-13,Midwest,Illinois,Chicago,Men's Athletic Footwear,46.0,60,2760.0,1325.0,0.48,Online
Foot Locker,1185732,2021-06-14,Midwest,Illinois,Chicago,Women's Street Footwear,37.0,68,2516.0,1132.0,0.45,Online
Foot Locker,1185732,2021-06-15,Midwest,Illinois,Chicago,Women's Athletic Footwear,41.0,19,779.0,413.0,0.53,Online
Foot Locker,1185732,2021-06-16,Midwest,Illinois,Chicago,Men's Apparel,56.0,38,2128.0,1000.0,0.47,Online
Foot Locker,1185732,2021-06-17,Midwest,Illinois,Chicago,Women's Apparel,45.0,63,2835.0,1786.0,0.63,Online
Foot Locker,1185732,2021-06-18,Midwest,Illinois,Chicago,Men's Street Footwear,48.0,122,5856.0,3045.0,0.52,Online
Foot Locker,1185732,2021-06-19,Midwest,Illinois,Chicago,Men's Athletic Footwear,48.0,44,2112.0,972.0,0.46,Online
Foot Locker,1185732,2021-06-20,Midwest,Illinois,Chicago,Women's Street Footwear,36.0,42,1512.0,726.0,0.48,Online
Foot Locker,1185732,2021-06-21,Midwest,Illinois,Chicago,Women's Athletic Footwear,44.0,20,880.0,440.0,0.5,Online
Foot Locker,1185732,2021-06-22,Midwest,Illinois,Chicago,Men's Apparel,54.0,28,1512.0,711.0,0.47,Online
Foot Locker,1185732,2021-06-23,Midwest,Illinois,Chicago,Women's Apparel,49.0,65,3185.0,1911.0,0.6,Online
Foot Locker,1185732,2021-06-24,Midwest,Illinois,Chicago,Men's Street Footwear,58.0,134,7772.0,4197.0,0.54,Online
Foot Locker,1185732,2021-06-25,Midwest,Illinois,Chicago,Men's Athletic Footwear,53.0,54,2862.0,1288.0,0.45,Online
Foot Locker,1185732,2021-06-26,Midwest,Illinois,Chicago,Women's Street Footwear,49.0,44,2156.0,992.0,0.46,Online
Foot Locker,1185732,2021-06-27,Midwest,Illinois,Chicago,Women's Athletic Footwear,48.0,28,1344.0,712.0,0.53,Online
Foot Locker,1185732,2021-06-28,Midwest,Illinois,Chicago,Men's Apparel,59.0,35,2065.0,950.0,0.46,Online
Foot Locker,1185732,2021-06-29,Midwest,Illinois,Chicago,Women's Apparel,64.0,63,4032.0,2419.0,0.6,Online
Foot Locker,1185732,2021-06-30,Midwest,Illinois,Chicago,Men's Street Footwear,46.0,135,6210.0,3416.0,0.55,Online
Foot Locker,1185732,2021-07-01,Midwest,Illinois,Chicago,Men's Athletic Footwear,43.0,63,2709.0,1219.0,0.45,Online
Foot Locker,1185732,2021-07-02,Midwest,Illinois,Chicago,Women's Street Footwear,39.0,54,2106.0,948.0,0.45,Online
Foot Locker,1185732,2021-07-03,Midwest,Illinois,Chicago,Women's Athletic Footwear,38.0,47,1786.0,947.0,0.53,Online
Foot Locker,1185732,2021-07-04,Midwest,Illinois,Chicago,Men's Apparel,46.0,51,2346.0,1173.0,0.5,Online
Foot Locker,1185732,2021-07-05,Midwest,Illinois,Chicago,Women's Apparel,51.0,105,5355.0,3374.0,0.63,Online
Foot Locker,1185732,2021-07-06,Midwest,Illinois,Chicago,Men's Street Footwear,47.0,161,7567.0,3935.0,0.52,Online
Foot Locker,1185732,2021-07-07,Midwest,Illinois,Chicago,Men's Athletic Footwear,43.0,81,3483.0,1567.0,0.45,Online
Foot Locker,1185732,2021-07-08,Midwest,Illinois,Chicago,Women's Street Footwear,36.0,65,2340.0,1053.0,0.45,Online
Foot Locker,1185732,2021-07-09,Midwest,Illinois,Chicago,Women's Athletic Footwear,39.0,50,1950.0,1053.0,0.54,Online
Foot Locker,1185732,2021-07-10,Midwest,Illinois,Chicago,Men's Apparel,47.0,56,2632.0,1211.0,0.46,Online
Foot Locker,1185732,2021-07-11,Midwest,Illinois,Chicago,Women's Apparel,54.0,120,6480.0,3953.0,0.61,Online
Foot Locker,1185732,2021-07-12,Midwest,Illinois,Chicago,Men's Street Footwear,49.0,149,7301.0,3724.0,0.51,Online
Foot Locker,1185732,2021-07-13,Midwest,Illinois,Chicago,Men's Athletic Footwear,41.0,94,3854.0,1773.0,0.46,Online
Foot Locker,1185732,2021-07-14,Midwest,Illinois,Chicago,Women's Street Footwear,38.0,75,2850.0,1397.0,0.49,Online
Foot Locker,1185732,2021-07-15,Midwest,Illinois,Chicago,Women's Athletic Footwear,37.0,63,2331.0,1166.0,0.5,Online
Foot Locker,1185732,2021-07-16,Midwest,Illinois,Chicago,Men's Apparel,49.0,50,2450.0,1225.0,0.5,Online
Foot Locker,1185732,2021-07-17,Midwest,Illinois,Chicago,Women's Apparel,50.0,94,4700.0,3055.0,0.65,Online
Foot Locker,1185732,2021-07-18,Midwest,Illinois,Chicago,Men's Street Footwear,47.0,135,6345.0,3173.0,0.5,Online
Foot Locker,1185732,2021-07-19,Midwest,Illinois,Chicago,Men's Athletic Footwear,41.0,84,3444.0,1688.0,0.49,Online
Foot Locker,1185732,2021-07-20,Midwest,Illinois,Chicago,Women's Street Footwear,36.0,60,2160.0,1015.0,0.47,Online
Foot Locker,1185732,2021-07-21,Midwest,Illinois,Chicago,Women's Athletic Footwear,36.0,44,1584.0,840.0,0.53,Online
Foot Locker,1185732,2021-07-22,Midwest,Illinois,Chicago,Men's Apparel,49.0,49,2401.0,1104.0,0.46,Online
Foot Locker,1185732,2021-07-23,Midwest,Illinois,Chicago,Women's Apparel,53.0,73,3869.0,2476.0,0.64,Online
Foot Locker,1185732,2021-07-24,Midwest,Illinois,Chicago,Men's Street Footwear,56.0,115,6440.0,3542.0,0.55,Online
Foot Locker,1185732,2021-07-25,Midwest,Illinois,Chicago,Men's Athletic Footwear,49.0,75,3675.0,1801.0,0.49,Online
Foot Locker,1185732,2021-07-26,Midwest,Illinois,Chicago,Women's Street Footwear,48.0,39,1872.0,842.0,0.45,Online
Foot Locker,1185732,2021-07-27,Midwest,Illinois,Chicago,Women's Athletic Footwear,47.0,33,1551.0,791.0,0.51,Online
Foot Locker,1185732,2021-07-28,Midwest,Illinois,Chicago,Men's Apparel,56.0,33,1848.0,869.0,0.47,Online
Foot Locker,1185732,2021-07-29,Midwest,Illinois,Chicago,Women's Apparel,60.0,65,3900.0,2340.0,0.6,Online
Foot Locker,1185732,2021-07-30,Midwest,Illinois,Chicago,Men's Street Footwear,55.0,112,6160.0,3326.0,0.54,Online
Foot Locker,1185732,2021-07-31,Midwest,Illinois,Chicago,Men's Athletic Footwear,46.0,65,2990.0,1405.0,0.47,Online
Foot Locker,1185732,2021-08-01,Midwest,Illinois,Chicago,Women's Street Footwear,48.0,49,2352.0,1105.0,0.47,Online
Foot Locker,1185732,2021-08-02,Midwest,Illinois,Chicago,Women's Athletic Footwear,46.0,53,2438.0,1292.0,0.53,Online
Foot Locker,1185732,2021-08-03,Midwest,Illinois,Chicago,Men's Apparel,56.0,41,2296.0,1148.0,0.5,Online
Foot Locker,1185732,2021-08-04,Midwest,Illinois,Chicago,Women's Apparel,61.0,65,3965.0,2379.0,0.6,Online
Foot Locker,1185732,2021-08-05,Midwest,Illinois,Chicago,Men's Street Footwear,57.0,150,8550.0,4703.0,0.55,Online
Foot Locker,1185732,2021-08-06,Midwest,Illinois,Chicago,Men's Athletic Footwear,46.0,75,3450.0,1656.0,0.48,Online
Foot Locker,1185732,2021-08-07,Midwest,Illinois,Chicago,Women's Street Footwear,46.0,75,3450.0,1691.0,0.49,Online
Foot Locker,1185732,2021-08-08,Midwest,Illinois,Chicago,Women's Athletic Footwear,49.0,54,2646.0,1402.0,0.53,Online
Foot Locker,1185732,2021-08-09,Midwest,Illinois,Chicago,Men's Apparel,59.0,58,3422.0,1540.0,0.45,Online
Foot Locker,1185732,2021-08-10,Midwest,Illinois,Chicago,Women's Apparel,64.0,81,5184.0,3266.0,0.63,Online
Sports Direct,1197831,2021-08-11,Midwest,Illinois,Chicago,Men's Street Footwear,20.0,189,3780.0,1512.0,0.4,Online
Sports Direct,1197831,2021-08-12,Midwest,Illinois,Chicago,Men's Athletic Footwear,28.0,196,5488.0,2195.0,0.4,Online
Sports Direct,1197831,2021-08-13,Midwest,Illinois,Chicago,Women's Street Footwear,27.0,158,4266.0,1749.0,0.41,Online
Sports Direct,1197831,2021-08-14,Midwest,Illinois,Chicago,Women's Athletic Footwear,34.0,152,5168.0,2636.0,0.51,Online
Sports Direct,1197831,2021-08-15,South,Texas,Dallas,Men's Apparel,37.0,94,3478.0,1217.0,0.35,Online
Sports Direct,1197831,2021-08-16,South,Texas,Dallas,Women's Apparel,33.0,147,4851.0,2668.0,0.55,Online
Sports Direct,1197831,2021-08-17,South,Texas,Dallas,Men's Street Footwear,23.0,176,4048.0,1741.0,0.43,Online
Sports Direct,1197831,2021-08-18,South,Texas,Dallas,Men's Athletic Footwear,32.0,163,5216.0,2086.0,0.4,Online
Sports Direct,1197831,2021-08-19,South,Texas,Dallas,Women's Street Footwear,34.0,119,4046.0,1740.0,0.43,Online
Sports Direct,1197831,2021-08-20,South,Texas,Dallas,Women's Athletic Footwear,32.0,128,4096.0,2171.0,0.53,Online
Sports Direct,1197831,2021-08-21,South,Texas,Dallas,Men's Apparel,38.0,75,2850.0,998.0,0.35,Online
Sports Direct,1197831,2021-08-22,South,Texas,Dallas,Women's Apparel,32.0,140,4480.0,2509.0,0.56,Online
Sports Direct,1197831,2021-08-23,South,Texas,Dallas,Men's Street Footwear,29.0,182,5278.0,2639.0,0.5,Online
Sports Direct,1197831,2021-08-24,South,Texas,Dallas,Men's Athletic Footwear,39.0,169,6591.0,3296.0,0.5,Online
Sports Direct,1197831,2021-08-25,South,Texas,Dallas,Women's Street Footwear,28.0,145,4060.0,1908.0,0.47,Online
Sports Direct,1197831,2021-08-26,South,Texas,Dallas,Women's Athletic Footwear,32.0,116,3712.0,2116.0,0.57,Online
Sports Direct,1197831,2021-08-27,South,Texas,Dallas,Men's Apparel,38.0,81,3078.0,1385.0,0.45,Online
Sports Direct,1197831,2021-08-28,South,Texas,Dallas,Women's Apparel,32.0,135,4320.0,2722.0,0.63,Online
Sports Direct,1197831,2021-08-29,South,Texas,Dallas,Men's Street Footwear,18.0,182,3276.0,1474.0,0.45,Online
Sports Direct,1197831,2021-08-30,South,Texas,Dallas,Men's Athletic Footwear,28.0,175,4900.0,2352.0,0.48,Online
Sports Direct,1197831,2021-08-31,South,Texas,Dallas,Women's Street Footwear,25.0,152,3800.0,1862.0,0.49,Online
Sports Direct,1197831,2021-09-01,South,Texas,Dallas,Women's Athletic Footwear,29.0,128,3712.0,2190.0,0.59,Online
Sports Direct,1197831,2021-09-02,South,Texas,Dallas,Men's Apparel,34.0,85,2890.0,1156.0,0.4,Online
Sports Direct,1197831,2021-09-03,South,Texas,Dallas,Women's Apparel,29.0,156,4524.0,2805.0,0.62,Online
Sports Direct,1197831,2021-09-04,South,Texas,Dallas,Men's Street Footwear,19.0,195,3705.0,1853.0,0.5,Online
Sports Direct,1197831,2021-09-05,South,Texas,Dallas,Men's Athletic Footwear,29.0,194,5626.0,2757.0,0.49,Online
Sports Direct,1197831,2021-09-06,South,Texas,Dallas,Women's Street Footwear,24.0,175,4200.0,1974.0,0.47,Online
Sports Direct,1197831,2021-09-07,South,Texas,Dallas,Women's Athletic Footwear,34.0,154,5236.0,3142.0,0.6,Online
Sports Direct,1197831,2021-09-08,South,Texas,Dallas,Men's Apparel,49.0,131,6419.0,2889.0,0.45,Online
Sports Direct,1197831,2021-09-09,South,Texas,Dallas,Women's Apparel,43.0,224,9632.0,6261.0,0.65,Online
Sports Direct,1197831,2021-09-10,South,Texas,Dallas,Men's Street Footwear,41.0,224,9184.0,4133.0,0.45,Online
Sports Direct,1197831,2021-09-11,South,Texas,Dallas,Men's Athletic Footwear,49.0,200,9800.0,4704.0,0.48,Online
Sports Direct,1197831,2021-09-12,South,Texas,Dallas,Women's Street Footwear,44.0,176,7744.0,3640.0,0.47,Online
Sports Direct,1197831,2021-09-13,South,Texas,Dallas,Women's Athletic Footwear,43.0,174,7482.0,4115.0,0.55,Online
Sports Direct,1197831,2021-09-14,South,Texas,Dallas,Men's Apparel,45.0,145,6525.0,2806.0,0.43,Online
Sports Direct,1197831,2021-09-15,South,Texas,Dallas,Women's Apparel,53.0,263,13939.0,8782.0,0.63,Online
Sports Direct,1197831,2021-09-16,South,Texas,Dallas,Men's Street Footwear,41.0,231,9471.0,4925.0,0.52,Online
Sports Direct,1197831,2021-09-17,South,Texas,Dallas,Men's Athletic Footwear,48.0,215,10320.0,5573.0,0.54,Online
Sports Direct,1197831,2021-09-18,South,Texas,Dallas,Women's Street Footwear,44.0,254,11176.0,6147.0,0.55,Online
Sports Direct,1197831,2021-09-19,South,Texas,Dallas,Women's Athletic Footwear,43.0,150,6450.0,3935.0,0.61,Online
Sports Direct,1197831,2021-09-20,South,Texas,Dallas,Men's Apparel,47.0,167,7849.0,3611.0,0.46,Online
Sports Direct,1197831,2021-09-21,South,Texas,Dallas,Women's Apparel,54.0,255,13770.0,9226.0,0.67,Online
Sports Direct,1197831,2021-09-22,South,Texas,Dallas,Men's Street Footwear,49.0,208,10192.0,5198.0,0.51,Online
Sports Direct,1197831,2021-09-23,South,Texas,Dallas,Men's Athletic Footwear,53.0,208,11024.0,5512.0,0.5,Online
Sports Direct,1197831,2021-09-24,South,Texas,Dallas,Women's Street Footwear,46.0,273,12558.0,6907.0,0.55,Online
Sports Direct,1197831,2021-09-25,South,Texas,Dallas,Women's Athletic Footwear,47.0,147,6909.0,4491.0,0.65,Online
Sports Direct,1197831,2021-09-26,South,Texas,Dallas,Men's Apparel,53.0,142,7526.0,3612.0,0.48,Online
Sports Direct,1197831,2021-09-27,South,Texas,Dallas,Women's Apparel,56.0,233,13048.0,9134.0,0.7,Online
Sports Direct,1197831,2021-09-28,South,Texas,Dallas,Men's Street Footwear,53.0,181,9593.0,5276.0,0.55,Online
Sports Direct,1197831,2021-09-29,South,Texas,Dallas,Men's Athletic Footwear,54.0,176,9504.0,4847.0,0.51,Online
Sports Direct,1197831,2021-09-30,South,Texas,Dallas,Women's Street Footwear,59.0,203,11977.0,6348.0,0.53,Online
Sports Direct,1197831,2021-10-01,South,Texas,Dallas,Women's Athletic Footwear,56.0,126,7056.0,4586.0,0.65,Online
Sports Direct,1197831,2021-10-02,South,Texas,Dallas,Men's Apparel,53.0,135,7155.0,3506.0,0.49,Online
Sports Direct,1197831,2021-10-03,South,Texas,Dallas,Women's Apparel,48.0,203,9744.0,6821.0,0.7,Online
Sports Direct,1197831,2021-10-04,South,Texas,Dallas,Men's Street Footwear,39.0,156,6084.0,3042.0,0.5,Online
Sports Direct,1197831,2021-10-05,South,Texas,Dallas,Men's Athletic Footwear,38.0,169,6422.0,3275.0,0.51,Online
Sports Direct,1197831,2021-10-06,South,Texas,Dallas,Women's Street Footwear,41.0,144,5904.0,3070.0,0.52,Online
Sports Direct,1197831,2021-10-07,South,Texas,Dallas,Women's Athletic Footwear,41.0,111,4551.0,2731.0,0.6,Online
Sports Direct,1197831,2021-10-08,South,Texas,Dallas,Men's Apparel,36.0,100,3600.0,1620.0,0.45,Online
Sports Direct,1197831,2021-10-09,South,Texas,Dallas,Women's Apparel,45.0,161,7245.0,5072.0,0.7,Online
Sports Direct,1197831,2021-10-10,South,Texas,Dallas,Men's Street Footwear,38.0,181,6878.0,3783.0,0.55,Online
Sports Direct,1197831,2021-10-11,South,Texas,Dallas,Men's Athletic Footwear,37.0,218,8066.0,4033.0,0.5,Online
Sports Direct,1197831,2021-10-12,South,Texas,Dallas,Women's Street Footwear,63.0,176,11088.0,6098.0,0.55,Online
Sports Direct,1197831,2021-10-13,South,Texas,Dallas,Women's Athletic Footwear,59.0,145,8555.0,5304.0,0.62,Online
Sports Direct,1197831,2021-10-14,South,Texas,Dallas,Men's Apparel,56.0,138,7728.0,3709.0,0.48,Online
Sports Direct,1197831,2021-10-15,South,Texas,Dallas,Women's Apparel,67.0,176,11792.0,7665.0,0.65,Online
Sports Direct,1197831,2021-10-16,South,Texas,Dallas,Men's Street Footwear,59.0,223,13157.0,7105.0,0.54,Online
Sports Direct,1197831,2021-10-17,South,Texas,Dallas,Men's Athletic Footwear,56.0,231,12936.0,6727.0,0.52,Online
Sports Direct,1197831,2021-10-18,South,Texas,Dallas,Women's Street Footwear,62.0,189,11718.0,6328.0,0.54,Online
Sports Direct,1197831,2021-10-19,South,Texas,Dallas,Women's Athletic Footwear,59.0,173,10207.0,6328.0,0.62,Online
Sports Direct,1197831,2021-10-20,South,Texas,Dallas,Men's Apparel,58.0,158,9164.0,4582.0,0.5,Online
Sports Direct,1197831,2021-10-21,South,Texas,Dallas,Women's Apparel,65.0,233,15145.0,9996.0,0.66,Online
Foot Locker,1185732,2021-10-22,South,Texas,Dallas,Men's Street Footwear,44.0,111,4884.0,3419.0,0.7,Online
Foot Locker,1185732,2021-10-23,South,Texas,Dallas,Men's Athletic Footwear,41.0,68,2788.0,1310.0,0.47,Online
Foot Locker,1185732,2021-10-24,South,Texas,Dallas,Women's Street Footwear,33.0,56,1848.0,942.0,0.51,Online
Foot Locker,1185732,2021-10-25,South,Texas,Dallas,Women's Athletic Footwear,38.0,19,722.0,368.0,0.51,Online
Foot Locker,1185732,2021-10-26,Northeast,Pennsylvania,Philadelphia,Men's Apparel,54.0,36,1944.0,875.0,0.45,Online
Foot Locker,1185732,2021-10-27,Northeast,Pennsylvania,Philadelphia,Women's Apparel,43.0,61,2623.0,1154.0,0.44,Online
Foot Locker,1185732,2021-10-28,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,42.0,119,4998.0,3349.0,0.67,Online
Foot Locker,1185732,2021-10-29,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,44.0,35,1540.0,739.0,0.48,Online
Foot Locker,1185732,2021-10-30,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,34.0,46,1564.0,813.0,0.52,Online
Foot Locker,1185732,2021-10-31,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,39.0,13,507.0,264.0,0.52,Online
Foot Locker,1185732,2021-11-01,Northeast,Pennsylvania,Philadelphia,Men's Apparel,51.0,36,1836.0,845.0,0.46,Online
Foot Locker,1185732,2021-11-02,Northeast,Pennsylvania,Philadelphia,Women's Apparel,44.0,68,2992.0,1346.0,0.45,Online
Foot Locker,1185732,2021-11-03,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,49.0,120,5880.0,4116.0,0.7,Online
Foot Locker,1185732,2021-11-04,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,47.0,38,1786.0,875.0,0.49,Online
Foot Locker,1185732,2021-11-05,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,36.0,51,1836.0,991.0,0.54,Online
Foot Locker,1185732,2021-11-06,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,43.0,8,344.0,175.0,0.51,Online
Foot Locker,1185732,2021-11-07,Northeast,Pennsylvania,Philadelphia,Men's Apparel,58.0,20,1160.0,464.0,0.4,Online
Foot Locker,1185732,2021-11-08,Northeast,Pennsylvania,Philadelphia,Women's Apparel,47.0,44,2068.0,724.0,0.35,Online
Foot Locker,1185732,2021-11-09,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,46.0,122,5612.0,3536.0,0.63,Online
Foot Locker,1185732,2021-11-10,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,45.0,45,2025.0,851.0,0.42,Online
Foot Locker,1185732,2021-11-11,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,38.0,38,1444.0,664.0,0.46,Online
Foot Locker,1185732,2021-11-12,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,42.0,20,840.0,386.0,0.46,Online
Foot Locker,1185732,2021-11-13,Northeast,Pennsylvania,Philadelphia,Men's Apparel,55.0,22,1210.0,508.0,0.42,Online
Foot Locker,1185732,2021-11-14,Northeast,Pennsylvania,Philadelphia,Women's Apparel,48.0,54,2592.0,933.0,0.36,Online
Foot Locker,1185732,2021-11-15,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,58.0,136,7888.0,4969.0,0.63,Online
Foot Locker,1185732,2021-11-16,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,54.0,53,2862.0,1145.0,0.4,Online
Foot Locker,1185732,2021-11-17,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,52.0,42,2184.0,1005.0,0.46,Online
Foot Locker,1185732,2021-11-18,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,51.0,29,1479.0,695.0,0.47,Online
Foot Locker,1185732,2021-11-19,Northeast,Pennsylvania,Philadelphia,Men's Apparel,59.0,31,1829.0,768.0,0.42,Online
Foot Locker,1185732,2021-11-20,Northeast,Pennsylvania,Philadelphia,Women's Apparel,64.0,63,4032.0,1814.0,0.45,Online
Foot Locker,1185732,2021-11-21,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,64.0,135,8640.0,5616.0,0.65,Online
Foot Locker,1185732,2021-11-22,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,59.0,70,4130.0,1900.0,0.46,Online
Foot Locker,1185732,2021-11-23,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,52.0,44,2288.0,1144.0,0.5,Online
Foot Locker,1185732,2021-11-24,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,52.0,39,2028.0,1075.0,0.53,Online
Foot Locker,1185732,2021-11-25,Northeast,Pennsylvania,Philadelphia,Men's Apparel,60.0,45,2700.0,1242.0,0.46,Online
Foot Locker,1185732,2021-11-26,Northeast,Pennsylvania,Philadelphia,Women's Apparel,65.0,81,5265.0,2211.0,0.42,Online
Foot Locker,1185732,2021-11-27,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,60.0,145,8700.0,5829.0,0.67,Online
Foot Locker,1185732,2021-11-28,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,55.0,90,4950.0,2475.0,0.5,Online
Foot Locker,1185732,2021-11-29,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,51.0,59,3009.0,1505.0,0.5,Online
Foot Locker,1185732,2021-11-30,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,51.0,44,2244.0,1189.0,0.53,Online
Foot Locker,1185732,2021-12-01,Northeast,Pennsylvania,Philadelphia,Men's Apparel,64.0,60,3840.0,1843.0,0.48,Online
Foot Locker,1185732,2021-12-02,Northeast,Pennsylvania,Philadelphia,Women's Apparel,64.0,98,6272.0,2634.0,0.42,Online
Foot Locker,1185732,2021-12-03,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,60.0,158,9480.0,6257.0,0.66,Online
Foot Locker,1185732,2021-12-04,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,54.0,75,4050.0,1904.0,0.47,Online
Foot Locker,1185732,2021-12-05,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,54.0,61,3294.0,1812.0,0.55,Online
Foot Locker,1185732,2021-12-06,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,53.0,58,3074.0,1660.0,0.54,Online
Foot Locker,1185732,2021-12-07,Northeast,Pennsylvania,Philadelphia,Men's Apparel,61.0,46,2806.0,1291.0,0.46,Online
Foot Locker,1185732,2021-12-08,Northeast,Pennsylvania,Philadelphia,Women's Apparel,64.0,95,6080.0,2614.0,0.43,Online
Foot Locker,1185732,2021-12-09,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,62.0,143,8866.0,5320.0,0.6,Online
Foot Locker,1185732,2021-12-10,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,48.0,80,3840.0,1536.0,0.4,Online
Foot Locker,1185732,2021-12-11,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,41.0,50,2050.0,923.0,0.45,Online
Foot Locker,1185732,2021-12-12,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,41.0,53,2173.0,1021.0,0.47,Online
Foot Locker,1185732,2021-12-13,Northeast,Pennsylvania,Philadelphia,Men's Apparel,50.0,36,1800.0,810.0,0.45,Online
Foot Locker,1185732,2021-12-14,Northeast,Pennsylvania,Philadelphia,Women's Apparel,55.0,61,3355.0,1342.0,0.4,Online
Foot Locker,1185732,2021-12-15,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,55.0,104,5720.0,3546.0,0.62,Online
Foot Locker,1185732,2021-12-16,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,47.0,63,2961.0,1244.0,0.42,Online
Foot Locker,1185732,2021-12-17,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,48.0,34,1632.0,734.0,0.45,Online
Foot Locker,1185732,2021-12-18,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,48.0,29,1392.0,626.0,0.45,Online
Foot Locker,1185732,2021-12-19,Northeast,Pennsylvania,Philadelphia,Men's Apparel,56.0,27,1512.0,650.0,0.43,Online
Foot Locker,1185732,2021-12-20,Northeast,Pennsylvania,Philadelphia,Women's Apparel,60.0,63,3780.0,1474.0,0.39,Online
Foot Locker,1185732,2021-12-21,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,66.0,113,7458.0,4848.0,0.65,Online
Foot Locker,1185732,2021-12-22,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,55.0,60,3300.0,1551.0,0.47,Online
Foot Locker,1185732,2021-12-23,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,55.0,55,3025.0,1603.0,0.53,Online
